emp_id,gender,age,marital_status,job_level,experience,dept,emp_type,wlb,work_env,physical_activity_hours,workload,stress,sleep_hours,commute_mode,commute_distance,num_companies,team_size,num_reports,edu_level,have_ot,training_hours_per_year,job_satisfaction,emp_satisfaction
2820,Male,51,Married,Senior,11,Operations,Full-Time,2,4,0.0,5,1,8.3,Bike,4,9,17,5,Bachelor,False,45.5,5,Tinggi
2821,Male,31,Single,Senior,9,IT,Full-Time,1,4,1.6,2,1,5.7,Bike,2,3,16,6,Bachelor,False,44.5,5,Tinggi
2822,Female,31,Single,Senior,9,IT,Part-Time,1,3,1.0,4,1,8.8,Car,24,3,22,3,Bachelor,False,44.5,5,Tinggi
2826,Female,36,Single,Senior,14,Finance,Part-Time,4,3,3.3,5,1,8.5,Car,6,4,21,2,Bachelor,False,47.0,5,Tinggi
2834,Male,52,Married,Senior,10,Operations,Full-Time,2,2,1.1,2,1,8.0,Motorbike,22,10,20,2,Bachelor,False,45.0,5,Tinggi
2839,Female,36,Single,Senior,11,Finance,Contract,4,4,0.3,4,3,7.7,Public Transport,19,4,25,5,Bachelor,False,45.5,5,Tinggi
2845,Female,54,Married,Senior,26,Marketing,Contract,2,1,1.6,1,1,5.2,Bike,1,10,22,3,Bachelor,False,53.0,5,Tinggi
2846,Male,33,Married,Senior,3,Marketing,Full-Time,4,3,2.2,3,2,5.2,Public Transport,26,3,21,4,Bachelor,False,41.5,5,Tinggi
2850,Male,38,Single,Senior,16,IT,Full-Time,5,1,1.6,4,1,6.7,Car,20,5,25,6,Bachelor,False,48.0,5,Tinggi
2851,Male,35,Married,Senior,13,IT,Full-Time,3,5,2.7,5,1,8.1,Walk,2,4,24,4,Bachelor,False,46.5,5,Tinggi
2854,Female,49,Single,Senior,1,Legal,Full-Time,4,5,2.8,3,3,5.2,Car,21,9,17,4,Bachelor,True,40.5,5,Tinggi
2869,Female,59,Married,Senior,7,Operations,Full-Time,2,2,1.8,4,1,7.5,Car,19,12,25,1,Bachelor,False,43.5,5,Tinggi
2879,Female,53,Married,Senior,26,Legal,Contract,3,5,0.3,3,1,7.9,Car,10,10,17,8,Bachelor,False,53.0,5,Tinggi
2883,Female,37,Single,Senior,15,Marketing,Full-Time,2,4,2.0,5,1,7.1,Public Transport,27,5,24,2,Bachelor,False,47.5,5,Tinggi
2891,Male,31,Married,Senior,9,IT,Contract,5,3,1.4,2,1,6.1,Walk,1,3,21,7,Bachelor,True,44.5,5,Tinggi
2894,Male,37,Divorced,Senior,15,IT,Part-Time,2,4,1.6,3,1,7.4,Bike,2,5,22,8,Bachelor,False,47.5,5,Tinggi
2897,Male,31,Single,Senior,9,Operations,Full-Time,2,1,2.9,1,1,5.5,Car,29,3,24,3,Bachelor,False,44.5,5,Tinggi
2899,Male,27,Single,Mid,5,Sales,Full-Time,4,3,1.8,1,3,5.0,Car,6,1,12,0,Bachelor,False,32.5,5,Tinggi
2900,Male,43,Married,Senior,6,Finance,Full-Time,4,2,2.9,3,2,7.1,Car,26,7,21,2,Bachelor,False,43.0,5,Tinggi
2915,Female,32,Single,Mid,10,IT,Full-Time,5,3,0.6,4,1,6.1,Public Transport,10,3,14,0,Bachelor,True,35.0,5,Tinggi
2917,Female,32,Divorced,Mid,10,Customer Service,Full-Time,2,4,0.9,4,1,6.2,Bike,4,3,15,0,Bachelor,False,35.0,5,Tinggi
2919,Male,32,Married,Senior,10,Sales,Part-Time,1,1,2.8,1,1,7.2,Car,5,3,17,5,Bachelor,False,45.0,5,Tinggi
2921,Male,33,Single,Senior,5,Marketing,Part-Time,2,5,2.5,2,1,6.5,Car,9,3,15,4,Bachelor,False,42.5,5,Tinggi
2924,Female,37,Married,Senior,15,Sales,Full-Time,5,3,1.3,3,3,6.4,Public Transport,9,5,20,6,Bachelor,False,47.5,5,Tinggi
2926,Male,30,Married,Mid,8,Sales,Full-Time,4,2,2.4,4,1,7.9,Car,17,2,11,0,Master,True,34.0,5,Tinggi
2927,Male,41,Married,Lead,19,Finance,Contract,4,4,2.9,5,2,8.0,Walk,2,6,28,5,Master,False,59.5,5,Tinggi
2933,Male,40,Married,Senior,5,IT,Full-Time,5,5,1.5,4,1,8.1,Car,21,6,21,3,Master,True,42.5,5,Tinggi
2940,Female,33,Married,Senior,11,Marketing,Full-Time,3,5,1.1,5,1,7.1,Car,16,3,24,6,Master,False,45.5,5,Tinggi
2942,Male,43,Married,Senior,6,Sales,Contract,3,4,2.8,5,2,6.5,Walk,2,7,19,2,Master,False,43.0,5,Tinggi
2958,Male,47,Married,Senior,6,IT,Full-Time,4,3,2.7,1,2,7.0,Car,14,8,25,2,Master,True,43.0,5,Tinggi
2965,Female,33,Single,Senior,3,Marketing,Full-Time,4,4,2.1,1,2,8.4,Public Transport,29,3,22,9,Master,True,41.5,5,Tinggi
2966,Male,47,Single,Lead,11,IT,Full-Time,5,1,1.3,1,1,6.1,Car,24,8,20,1,Master,True,55.5,5,Tinggi
2967,Female,31,Married,Senior,8,Finance,Full-Time,2,2,0.4,4,1,7.3,Car,11,3,20,9,Master,False,44.0,5,Tinggi
2970,Male,40,Single,Senior,18,IT,Full-Time,5,1,3.1,2,1,8.1,Motorbike,19,6,17,1,Master,True,49.0,5,Tinggi
2971,Female,30,Married,Senior,8,IT,Full-Time,3,2,2.9,1,2,6.2,Bike,9,2,23,2,Master,True,44.0,5,Tinggi
2973,Male,38,Married,Mid,16,Legal,Full-Time,2,1,1.8,3,1,7.7,Motorbike,21,5,12,0,Master,False,38.0,5,Tinggi
2984,Female,37,Married,Senior,6,HR,Full-Time,5,2,1.5,2,3,5.1,Walk,1,5,25,9,Master,False,43.0,5,Tinggi
2985,Female,50,Married,Lead,14,Sales,Part-Time,1,2,1.6,1,3,7.3,Bike,3,9,29,9,Master,False,57.0,5,Tinggi
2988,Male,53,Divorced,Senior,2,Finance,Full-Time,1,5,2.4,1,3,7.4,Car,11,10,20,7,Master,False,41.0,5,Tinggi
2995,Male,40,Married,Senior,17,Legal,Part-Time,2,4,1.6,3,1,7.5,Car,26,6,21,9,Master,False,48.5,5,Tinggi
2996,Male,32,Divorced,Mid,10,Customer Service,Full-Time,4,5,0.9,1,3,8.6,Motorbike,24,3,15,0,Master,True,35.0,5,Tinggi
2997,Male,35,Single,Senior,13,IT,Part-Time,3,4,2.2,4,1,5.8,Bike,5,4,21,3,Master,False,46.5,5,Tinggi
3000,Male,49,Divorced,Mid,22,Marketing,Contract,5,2,1.3,3,1,5.7,Bike,1,9,10,0,Master,False,41.0,5,Tinggi
3001,Male,59,Married,Lead,7,Sales,Full-Time,3,4,2.1,4,1,6.0,Public Transport,28,12,28,8,Master,False,53.5,5,Tinggi
3009,Male,50,Married,Lead,13,IT,Full-Time,3,5,2.6,2,1,4.8,Car,24,9,21,4,Master,True,56.5,5,Tinggi
3017,Female,37,Married,Mid,15,Finance,Full-Time,1,4,1.4,4,1,6.9,Motorbike,13,5,10,0,Master,False,37.5,5,Tinggi
3018,Female,41,Married,Mid,3,HR,Part-Time,1,4,2.0,1,2,7.3,Walk,2,6,11,0,Master,False,31.5,5,Tinggi
3025,Male,38,Single,Senior,16,Marketing,Full-Time,2,3,0.2,2,3,7.7,Car,19,5,24,1,Master,False,48.0,5,Tinggi
3,Male,31,Married,Senior,6,Legal,Contract,3,2,0.3,5,3,7.4,Public Transport,7,3,21,7,Master,False,43.0,5,Tinggi
50,Male,51,Married,Senior,4,IT,Full-Time,4,3,0.2,3,3,5.6,Bike,3,9,22,7,Master,True,42.0,5,Tinggi
52,Male,36,Single,Mid,14,Operations,Part-Time,1,4,0.7,3,2,6.1,Car,15,4,10,0,Master,True,37.0,5,Tinggi
64,Male,50,Married,Lead,25,IT,Part-Time,5,3,2.9,5,1,5.8,Car,16,9,29,1,Master,True,62.5,5,Tinggi
73,Female,30,Married,Senior,8,Operations,Full-Time,5,2,2.7,5,1,6.3,Walk,2,2,17,5,Master,True,44.0,5,Tinggi
75,Male,49,Married,Lead,2,IT,Full-Time,4,2,2.0,3,3,7.3,Car,29,9,27,5,Master,True,51.0,5,Tinggi
109,Male,34,Single,Senior,3,IT,Part-Time,5,3,1.3,5,3,7.6,Car,7,4,23,2,Master,True,41.5,5,Tinggi
118,Male,36,Single,Mid,14,Sales,Full-Time,1,5,1.1,1,2,4.9,Walk,1,4,13,0,Master,True,37.0,5,Tinggi
123,Male,51,Married,Senior,21,Operations,Part-Time,3,2,0.8,5,3,7.2,Car,6,9,17,6,Master,False,50.5,5,Tinggi
127,Male,48,Married,Senior,20,IT,Full-Time,5,1,1.2,3,1,5.5,Car,10,8,24,4,Master,True,50.0,5,Tinggi
128,Male,44,Married,Senior,13,Operations,Full-Time,1,4,0.9,4,1,5.8,Public Transport,15,7,20,1,Master,False,46.5,5,Tinggi
145,Male,57,Married,Senior,14,Sales,Part-Time,2,1,3.0,2,2,7.5,Car,17,11,17,1,Master,True,47.0,5,Tinggi
150,Male,37,Divorced,Senior,6,Legal,Full-Time,1,3,2.9,5,3,5.9,Bike,9,5,15,4,Master,False,43.0,5,Tinggi
159,Female,53,Divorced,Lead,9,Customer Service,Contract,2,4,1.6,4,3,7.3,Motorbike,13,10,23,2,Master,True,54.5,5,Tinggi
166,Female,30,Married,Senior,7,IT,Part-Time,2,2,1.6,5,2,8.9,Car,29,2,19,8,Master,False,43.5,5,Tinggi
171,Female,47,Single,Lead,21,Legal,Part-Time,1,4,2.7,5,1,6.2,Car,13,8,22,1,Master,False,60.5,5,Tinggi
172,Female,31,Married,Mid,9,Finance,Part-Time,3,1,1.6,2,1,5.7,Public Transport,26,3,12,0,Master,True,34.5,5,Tinggi
179,Male,47,Married,Senior,7,Sales,Full-Time,4,4,2.2,4,2,5.5,Car,24,8,21,2,Master,True,43.5,5,Tinggi
186,Male,34,Single,Senior,5,IT,Full-Time,2,3,4.0,3,2,5.6,Walk,2,4,20,2,Master,False,42.5,5,Tinggi
189,Female,29,Married,Senior,7,Finance,Full-Time,2,2,1.6,4,1,5.4,Motorbike,14,2,16,8,Master,False,43.5,5,Tinggi
190,Male,36,Single,Senior,14,IT,Full-Time,4,1,3.2,2,2,6.9,Car,5,4,23,7,Master,True,47.0,5,Tinggi
198,Female,34,Married,Senior,12,Operations,Full-Time,4,3,2.2,4,3,7.6,Car,26,4,17,4,Master,True,46.0,5,Tinggi
216,Male,59,Married,Senior,17,HR,Full-Time,1,2,1.2,3,2,5.9,Walk,2,12,18,4,Master,False,48.5,5,Tinggi
222,Female,44,Married,Senior,11,Finance,Full-Time,1,1,2.7,4,3,5.2,Walk,1,7,18,4,Master,True,45.5,5,Tinggi
226,Male,37,Married,Mid,2,IT,Full-Time,4,1,4.2,2,2,6.6,Car,13,5,10,0,Master,True,31.0,5,Tinggi
2563,Male,46,Married,Senior,15,HR,Full-Time,5,5,1.2,4,1,7.8,Car,15,8,16,6,Master,False,47.5,4,Tinggi
2572,Male,32,Married,Mid,10,Operations,Full-Time,4,5,0.5,2,2,8.6,Walk,1,3,11,0,Master,False,35.0,4,Tinggi
2641,Male,37,Married,Senior,15,Finance,Part-Time,5,5,1.0,2,1,7.0,Bike,6,5,15,2,Master,False,47.5,4,Tinggi
2646,Male,48,Divorced,Mid,9,Legal,Part-Time,5,2,0.3,1,1,8.2,Car,5,8,15,0,Master,False,34.5,4,Tinggi
2709,Male,53,Divorced,Lead,7,Sales,Contract,5,5,1.5,1,1,6.6,Public Transport,17,10,22,3,Master,False,53.5,4,Tinggi
2717,Male,35,Single,Senior,13,Sales,Part-Time,5,2,1.1,1,1,8.3,Public Transport,9,4,22,7,Master,False,46.5,4,Tinggi
2739,Female,49,Divorced,Lead,8,IT,Full-Time,5,5,0.9,1,1,6.6,Public Transport,15,9,28,4,Master,False,54.0,4,Tinggi
2775,Male,42,Married,Mid,5,Sales,Contract,2,5,1.1,1,1,9.2,Public Transport,11,6,12,0,Master,True,32.5,4,Tinggi
2825,Male,39,Married,Mid,3,Finance,Full-Time,4,4,2.9,1,1,7.8,Bike,4,5,15,0,Master,False,31.5,4,Tinggi
2895,Female,31,Single,Mid,9,Marketing,Full-Time,3,5,2.1,2,1,7.1,Walk,2,3,11,0,Master,False,34.5,4,Tinggi
2912,Female,35,Single,Senior,13,Operations,Full-Time,5,4,0.7,2,1,6.8,Car,19,4,17,3,Master,False,46.5,4,Tinggi
2925,Male,43,Married,Senior,18,IT,Full-Time,5,5,1.8,2,1,7.7,Car,24,7,18,5,Master,True,49.0,4,Tinggi
2945,Female,42,Married,Mid,16,Operations,Full-Time,5,5,3.3,1,1,8.6,Public Transport,18,6,11,0,Master,False,38.0,4,Tinggi
2948,Female,33,Divorced,Senior,11,Legal,Part-Time,5,4,0.9,2,1,6.4,Motorbike,4,3,22,4,Master,False,45.5,4,Tinggi
2959,Male,59,Married,Lead,20,Finance,Full-Time,5,4,2.6,1,1,6.4,Public Transport,25,12,23,1,Master,False,60.0,4,Tinggi
23,Female,34,Married,Senior,8,Finance,Full-Time,3,4,1.4,5,1,7.9,Car,22,4,25,4,Master,False,44.0,4,Tinggi
24,Male,29,Single,Mid,5,Finance,Full-Time,2,3,2.1,1,1,6.5,Walk,2,2,11,0,Master,False,32.5,4,Tinggi
25,Female,36,Single,Senior,3,Legal,Full-Time,3,3,1.4,3,3,9.0,Public Transport,26,4,25,1,Master,False,41.5,4,Tinggi
26,Male,31,Married,Senior,3,IT,Full-Time,5,3,2.8,1,3,6.3,Car,8,3,21,3,Master,False,41.5,4,Tinggi
29,Male,26,Married,Senior,4,Finance,Part-Time,2,5,1.5,2,3,6.7,Car,10,1,15,3,Master,True,42.0,4,Tinggi
31,Female,30,Married,Senior,8,HR,Full-Time,4,5,3.1,4,1,6.6,Public Transport,19,2,24,2,Master,False,44.0,4,Tinggi
36,Female,40,Divorced,Lead,14,Customer Service,Part-Time,5,3,2.3,5,1,5.1,Car,12,6,24,8,Master,False,57.0,4,Tinggi
39,Female,59,Married,Senior,18,Finance,Part-Time,5,4,1.9,4,1,6.2,Car,6,12,24,4,Master,False,49.0,4,Tinggi
47,Female,32,Married,Senior,10,Legal,Full-Time,1,3,2.9,3,1,8.0,Car,8,3,15,5,Master,False,45.0,4,Tinggi
54,Male,25,Married,Senior,3,IT,Full-Time,5,5,2.4,2,3,5.8,Bike,5,1,24,4,Master,True,41.5,5,Tinggi
60,Female,57,Divorced,Senior,27,IT,Full-Time,3,5,1.6,5,1,5.9,Car,28,11,21,4,Master,False,53.5,5,Tinggi
61,Male,50,Married,Senior,2,IT,Full-Time,2,5,0.7,5,1,7.7,Public Transport,8,9,25,5,Master,False,41.0,5,Tinggi
62,Female,38,Married,Senior,3,Customer Service,Full-Time,4,1,2.7,5,1,8.4,Motorbike,3,5,17,3,Master,False,41.5,5,Tinggi
66,Male,40,Married,Mid,13,IT,Full-Time,4,2,3.3,3,2,8.5,Public Transport,7,6,13,0,Master,True,36.5,5,Tinggi
70,Male,39,Married,Senior,16,Finance,Full-Time,4,1,2.1,3,1,7.2,Motorbike,6,5,15,9,Master,False,48.0,5,Tinggi
71,Male,44,Single,Senior,11,Sales,Full-Time,4,3,3.3,2,1,6.9,Bike,1,7,25,1,Master,False,45.5,5,Tinggi
72,Female,47,Married,Senior,12,Marketing,Part-Time,3,2,0.8,2,1,9.1,Motorbike,14,8,15,8,Master,False,46.0,5,Tinggi
85,Female,34,Married,Senior,12,Operations,Part-Time,3,4,1.6,4,1,7.0,Motorbike,22,4,22,2,Master,False,46.0,5,Tinggi
101,Female,30,Divorced,Mid,8,Marketing,Full-Time,3,2,1.2,3,1,7.4,Car,14,2,11,0,Master,False,34.0,5,Tinggi
105,Female,49,Single,Senior,6,Operations,Full-Time,3,1,0.2,2,1,7.1,Bike,6,9,21,9,Master,False,43.0,5,Tinggi
106,Female,30,Single,Senior,8,Operations,Part-Time,2,5,1.9,2,1,6.5,Car,5,2,16,3,Master,True,44.0,5,Tinggi
114,Male,41,Divorced,Senior,10,Finance,Contract,1,5,2.9,3,3,9.3,Motorbike,6,6,16,7,Master,True,45.0,5,Tinggi
115,Male,33,Single,Senior,11,IT,Full-Time,2,5,1.6,2,1,7.5,Public Transport,23,3,15,4,Master,True,45.5,5,Tinggi
124,Male,33,Married,Senior,3,Marketing,Full-Time,3,5,3.0,4,1,7.7,Car,20,3,20,3,Master,False,41.5,5,Tinggi
125,Female,40,Married,Lead,5,IT,Full-Time,2,5,1.9,1,1,6.5,Walk,2,6,25,9,Master,False,52.5,5,Tinggi
143,Male,30,Married,Senior,5,Marketing,Contract,4,2,2.5,2,1,5.3,Walk,2,2,20,7,Master,False,42.5,5,Tinggi
144,Male,30,Married,Senior,8,IT,Full-Time,3,1,3.2,1,1,7.1,Bike,8,2,18,9,Master,True,44.0,5,Tinggi
154,Male,59,Married,Lead,23,IT,Full-Time,2,5,1.3,2,1,6.8,Car,15,12,28,1,Master,True,61.5,5,Tinggi
160,Male,31,Divorced,Senior,9,Customer Service,Full-Time,2,2,1.0,1,3,7.3,Walk,1,3,20,2,Master,False,44.5,5,Tinggi
163,Male,30,Married,Senior,8,IT,Full-Time,3,3,0.9,1,3,7.2,Car,28,2,17,9,Master,True,44.0,5,Tinggi
164,Female,32,Married,Senior,10,Finance,Full-Time,4,1,1.6,3,2,8.2,Public Transport,6,3,16,5,Master,False,45.0,5,Tinggi
170,Male,35,Single,Mid,13,Finance,Full-Time,3,2,2.5,1,1,5.8,Car,13,4,12,0,Master,False,36.5,5,Tinggi
183,Female,39,Single,Senior,14,Finance,Full-Time,4,1,1.5,2,1,5.5,Public Transport,16,5,23,8,Master,False,47.0,5,Tinggi
187,Female,46,Married,Mid,23,Marketing,Full-Time,2,3,1.4,2,3,7.4,Public Transport,9,8,13,0,Master,False,41.5,5,Tinggi
200,Female,38,Married,Mid,16,Finance,Full-Time,3,5,1.0,4,1,6.3,Public Transport,22,5,14,0,Master,False,38.0,5,Tinggi
201,Male,49,Single,Senior,16,Operations,Contract,3,4,2.5,3,3,8.0,Motorbike,9,9,23,1,Master,False,48.0,5,Tinggi
204,Male,40,Single,Lead,16,Operations,Contract,4,5,1.5,4,3,8.4,Bike,4,6,24,8,Master,False,58.0,5,Tinggi
206,Female,37,Single,Senior,15,Sales,Full-Time,5,3,2.6,3,2,8.2,Public Transport,5,5,22,6,Master,False,47.5,5,Tinggi
209,Female,30,Single,Mid,8,Finance,Contract,4,5,2.8,2,2,6.7,Car,24,2,13,0,Master,False,34.0,4,Tinggi
210,Male,43,Married,Lead,10,IT,Full-Time,3,5,2.7,1,1,6.1,Car,26,7,25,9,Master,True,55.0,4,Tinggi
211,Male,40,Married,Mid,18,Sales,Contract,3,1,2.5,1,1,6.7,Walk,1,6,10,0,Master,False,39.0,4,Tinggi
217,Male,34,Married,Mid,9,IT,Full-Time,5,5,2.4,3,1,5.4,Bike,3,4,11,0,Master,False,34.5,4,Tinggi
227,Male,32,Single,Senior,10,Legal,Full-Time,4,1,3.6,3,1,7.0,Bike,1,3,22,2,Master,False,45.0,4,Tinggi
228,Female,42,Divorced,Senior,20,Marketing,Full-Time,5,3,2.9,3,1,6.7,Motorbike,17,6,22,4,Master,False,50.0,4,Tinggi
231,Female,36,Married,Senior,14,Marketing,Contract,4,1,1.3,3,1,9.7,Walk,1,4,17,8,Master,False,47.0,4,Tinggi
235,Male,56,Married,Senior,6,Finance,Full-Time,3,1,1.2,4,1,8.4,Car,8,11,24,8,Master,False,43.0,4,Tinggi
244,Female,34,Married,Senior,9,HR,Full-Time,2,2,1.6,2,2,7.2,Public Transport,26,4,17,4,Master,False,44.5,4,Tinggi
247,Male,45,Married,Lead,6,Legal,Full-Time,2,3,2.7,2,1,5.9,Car,29,7,23,4,Master,False,53.0,4,Tinggi
248,Male,58,Married,Senior,25,Operations,Full-Time,3,3,1.2,2,1,7.5,Motorbike,15,12,24,1,Master,False,52.5,4,Tinggi
252,Female,31,Single,Mid,9,Finance,Full-Time,1,4,1.6,3,1,5.3,Public Transport,7,3,12,0,Master,False,34.5,4,Tinggi
253,Male,31,Single,Senior,9,Finance,Full-Time,3,2,1.5,3,1,7.1,Public Transport,16,3,20,2,Master,False,44.5,4,Tinggi
255,Female,31,Married,Mid,9,Operations,Full-Time,5,5,2.7,3,1,5.8,Public Transport,24,3,11,0,Master,False,34.5,4,Tinggi
256,Female,49,Married,Mid,11,Marketing,Full-Time,2,1,2.6,1,1,8.9,Public Transport,24,9,14,0,Master,True,35.5,4,Tinggi
258,Female,54,Divorced,Lead,27,Operations,Part-Time,2,2,3.4,3,1,7.6,Public Transport,28,10,26,1,Master,False,63.5,4,Tinggi
259,Female,33,Married,Senior,11,Finance,Full-Time,2,5,2.2,1,1,5.7,Public Transport,24,3,17,7,Master,False,45.5,4,Tinggi
265,Female,39,Single,Senior,17,Sales,Part-Time,3,3,0.3,1,1,7.1,Car,17,5,25,5,Master,False,48.5,4,Tinggi
274,Male,53,Married,Lead,16,Legal,Full-Time,4,3,2.1,2,1,7.1,Bike,6,10,28,9,Master,False,58.0,4,Tinggi
281,Female,50,Married,Senior,19,HR,Full-Time,2,3,1.5,1,2,8.3,Public Transport,22,9,23,3,Master,True,49.5,4,Tinggi
284,Female,37,Single,Senior,11,IT,Full-Time,5,2,1.5,4,1,9.6,Car,25,5,22,6,Master,True,45.5,4,Tinggi
287,Male,58,Divorced,Lead,5,Customer Service,Full-Time,4,5,1.4,4,2,6.6,Public Transport,12,12,22,4,Master,False,52.5,4,Tinggi
290,Female,31,Married,Senior,9,Operations,Part-Time,4,2,2.2,3,1,6.1,Motorbike,23,3,20,4,Master,False,44.5,4,Tinggi
296,Male,47,Divorced,Senior,24,IT,Contract,4,1,0.8,1,1,7.3,Bike,9,8,23,1,Master,False,52.0,4,Tinggi
303,Female,59,Married,Lead,16,Marketing,Full-Time,5,2,1.8,1,1,6.8,Car,22,12,30,2,Master,False,58.0,4,Tinggi
317,Male,34,Married,Senior,12,Operations,Full-Time,2,4,2.8,2,2,7.4,Bike,10,4,20,1,Master,False,46.0,4,Tinggi
318,Male,36,Single,Senior,3,Marketing,Part-Time,5,1,2.1,4,1,7.0,Car,12,4,17,7,Master,False,41.5,4,Tinggi
325,Female,38,Married,Mid,2,Legal,Full-Time,2,5,4.1,5,2,7.3,Bike,7,5,14,0,Master,False,31.0,4,Tinggi
336,Female,57,Married,Lead,13,Finance,Full-Time,3,5,0.7,3,1,7.2,Bike,1,11,23,7,Master,False,56.5,4,Tinggi
342,Female,60,Married,Lead,4,Legal,Full-Time,5,3,1.7,2,2,7.8,Car,26,12,20,8,Master,False,52.0,4,Tinggi
344,Female,45,Married,Senior,8,Marketing,Full-Time,4,4,2.6,3,1,6.3,Public Transport,21,7,23,4,Master,False,44.0,4,Tinggi
354,Female,51,Divorced,Lead,15,Finance,Full-Time,5,4,2.3,2,2,7.0,Walk,2,9,20,8,Master,False,57.5,4,Tinggi
358,Male,40,Married,Mid,16,Operations,Full-Time,2,3,1.5,2,1,8.1,Bike,2,6,11,0,Master,True,38.0,4,Tinggi
362,Female,30,Married,Senior,8,Sales,Full-Time,3,3,2.1,4,1,6.4,Bike,4,2,19,2,Master,False,44.0,4,Tinggi
365,Male,39,Married,Mid,14,Finance,Full-Time,2,4,1.6,4,1,5.6,Car,23,5,15,0,Master,False,37.0,4,Tinggi
366,Male,39,Married,Senior,9,Marketing,Full-Time,2,2,1.5,1,1,8.8,Car,20,5,21,1,Master,False,44.5,4,Tinggi
368,Female,32,Married,Mid,4,Marketing,Full-Time,2,1,2.2,2,1,7.2,Car,12,3,12,0,Master,False,32.0,4,Tinggi
377,Female,40,Single,Lead,17,Marketing,Full-Time,2,2,2.8,1,1,7.7,Car,7,6,25,9,Master,False,58.5,4,Tinggi
378,Male,39,Married,Senior,10,Finance,Full-Time,1,5,1.7,1,1,5.8,Walk,1,5,25,4,Master,False,45.0,4,Tinggi
383,Male,40,Married,Senior,18,Legal,Full-Time,3,4,2.5,4,2,6.5,Public Transport,26,6,18,4,Master,False,49.0,4,Tinggi
386,Male,36,Married,Senior,14,Finance,Full-Time,3,3,1.9,5,1,6.8,Public Transport,18,4,24,1,Master,False,47.0,4,Tinggi
392,Male,33,Married,Senior,11,IT,Full-Time,4,3,1.8,5,1,8.8,Car,27,3,24,7,Master,True,45.5,4,Tinggi
395,Male,35,Married,Senior,13,Sales,Part-Time,5,3,1.1,3,1,6.4,Public Transport,13,4,21,6,Master,False,46.5,4,Tinggi
401,Male,34,Married,Senior,12,Operations,Full-Time,4,4,3.8,2,2,7.6,Car,14,4,20,2,Master,True,46.0,4,Tinggi
416,Female,33,Married,Senior,10,HR,Full-Time,1,4,0.0,3,2,7.6,Bike,5,3,18,3,Master,False,45.0,4,Tinggi
423,Female,28,Single,Mid,6,Finance,Full-Time,2,2,2.4,1,3,6.4,Motorbike,20,2,12,0,Master,False,33.0,4,Tinggi
432,Female,31,Married,Senior,2,Legal,Full-Time,1,4,1.2,1,1,6.7,Car,29,3,16,2,Master,False,41.0,4,Tinggi
433,Female,43,Married,Senior,21,HR,Full-Time,1,5,2.6,1,1,4.9,Motorbike,16,7,25,9,Master,False,50.5,4,Tinggi
434,Male,32,Married,Senior,10,Sales,Part-Time,5,3,1.4,5,2,6.7,Car,27,3,20,4,Bachelor,False,45.0,4,Tinggi
439,Male,60,Divorced,Senior,3,Finance,Full-Time,3,5,1.7,4,2,5.9,Motorbike,14,12,21,2,Bachelor,False,41.5,4,Tinggi
440,Female,27,Single,Senior,5,Operations,Contract,5,5,1.9,5,1,7.3,Bike,4,1,18,2,Bachelor,False,42.5,4,Tinggi
441,Male,42,Single,Senior,20,IT,Full-Time,3,5,3.9,4,1,7.3,Bike,2,6,25,2,Bachelor,True,50.0,4,Tinggi
443,Female,37,Married,Mid,15,Operations,Contract,5,1,1.4,2,1,8.0,Public Transport,21,5,12,0,Bachelor,False,37.5,4,Tinggi
445,Female,58,Married,Lead,5,Marketing,Full-Time,2,3,2.2,3,1,6.2,Car,15,12,26,9,Bachelor,False,52.5,4,Tinggi
450,Female,35,Married,Mid,9,Marketing,Full-Time,1,4,2.3,4,1,7.0,Public Transport,18,4,10,0,Bachelor,False,34.5,4,Tinggi
452,Male,25,Single,Senior,3,IT,Part-Time,5,4,0.7,3,2,5.4,Motorbike,24,1,16,2,Bachelor,False,41.5,4,Tinggi
453,Female,32,Married,Mid,10,Customer Service,Part-Time,4,4,0.1,5,1,7.3,Car,14,3,12,0,Bachelor,False,35.0,4,Tinggi
461,Female,41,Married,Lead,19,Marketing,Full-Time,4,3,3.2,3,2,6.7,Public Transport,20,6,26,3,Bachelor,False,59.5,4,Tinggi
462,Female,52,Married,Lead,24,Legal,Part-Time,4,1,1.2,1,1,6.7,Motorbike,24,10,24,8,Bachelor,False,62.0,4,Tinggi
472,Female,27,Single,Senior,1,Legal,Full-Time,1,3,0.0,1,2,6.5,Car,29,1,18,5,Bachelor,False,40.5,4,Tinggi
473,Male,34,Married,Senior,12,Sales,Contract,5,3,2.1,3,1,4.8,Car,7,4,24,9,Bachelor,False,46.0,4,Tinggi
477,Female,38,Married,Senior,1,Finance,Full-Time,3,2,3.4,4,1,9.1,Car,7,5,18,5,Bachelor,False,40.5,4,Tinggi
487,Male,40,Married,Lead,18,IT,Part-Time,2,4,2.2,2,1,8.3,Car,14,6,28,4,Bachelor,True,59.0,4,Tinggi
490,Male,51,Married,Lead,5,Marketing,Full-Time,4,5,0.8,4,1,6.5,Bike,2,9,25,4,Bachelor,False,52.5,4,Tinggi
492,Female,53,Married,Senior,27,IT,Part-Time,5,3,1.6,5,1,7.4,Car,23,10,23,6,Bachelor,True,53.5,4,Tinggi
508,Female,31,Single,Senior,8,HR,Full-Time,3,5,3.4,4,1,6.3,Public Transport,22,3,24,6,Bachelor,True,44.0,4,Tinggi
